"game_date","game_id","team_home","team_away","period","clock","secs_game","event_num","msg_type","act_type","team_abb","poss_team","poss_home","poss_away","description","action_type","sub_type","and1","total_fta","team_ft","player_ft","player1_name","event_pts","score_home","score_away","poss_number","margin_start_poss","start_poss","pts_poss","ids_lineup_off","names_lineup_off","ids_lineup_def","names_lineup_def","garbage_time","id_player_off_pg","id_player_off_sg","id_player_off_sf","id_player_off_pf","id_player_off_c","id_player_def_pg","id_player_def_sg","id_player_def_sf","id_player_def_pf","id_player_def_c"
2026-04-18,"0042500131","CLE","TOR",4,"12:00.00",2160,537,12,0,NA,"CLE",0,0,"Period Start","period","start",NA,NA,NA,NA,NA,0,97,76,1,21,"12:00.00",NA,"1628378, 1630241, 1630596, 1642281, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Jaylon Tyson, Dennis Schröder","1627742, 1629628, 1630567, 1630572, 1642347","Brandon Ingram, RJ Barrett, Scottie Barnes, Sandro Mamukelashvili, Jamal Shead",0,203471,1628378,1630241,1642281,1630596,1642347,1629628,1627742,1630567,1630572
2026-04-18,"0042500131","CLE","TOR",4,"11:47.00",2173,538,1,1,"CLE","CLE",1,0,"S. Merrill 25' 3PT  (7 PTS) (E. Mobley 4 AST)","3pt","Jump Shot",NA,NA,NA,NA,"1630241 Sam Merrill",3,100,76,1,NA,"12:00.00",3,"1628378, 1630241, 1630596, 1642281, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Jaylon Tyson, Dennis Schröder","1627742, 1629628, 1630567, 1630572, 1642347","Brandon Ingram, RJ Barrett, Scottie Barnes, Sandro Mamukelashvili, Jamal Shead",0,203471,1628378,1630241,1642281,1630596,1642347,1629628,1627742,1630567,1630572
2026-04-18,"0042500131","CLE","TOR",4,"11:26.00",2194,540,1,1,"TOR","TOR",0,1,"S. Mamukelashvili 28' 3PT  (3 PTS) (J. Shead 2 AST)","3pt","Jump Shot",NA,NA,NA,NA,"1630572 Sandro Mamukelashvili",3,100,79,2,-24,"11:47.00",3,"1627742, 1629628, 1630567, 1630572, 1642347","Brandon Ingram, RJ Barrett, Scottie Barnes, Sandro Mamukelashvili, Jamal Shead","1628378, 1630241, 1630596, 1642281, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Jaylon Tyson, Dennis Schröder",0,1642347,1629628,1627742,1630567,1630572,203471,1630241,1642281,1628378,1630596
2026-04-18,"0042500131","CLE","TOR",4,"11:04.00",2216,544,2,93,"CLE","CLE",1,0,"MISS J. Tyson driving bank Hook","2pt","Hook",NA,NA,NA,NA,"1642281 Jaylon Tyson",0,100,79,3,21,"11:26.00",0,"1628378, 1630241, 1630596, 1642281, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Jaylon Tyson, Dennis Schröder","1627742, 1629628, 1630567, 1630572, 1642347","Brandon Ingram, RJ Barrett, Scottie Barnes, Sandro Mamukelashvili, Jamal Shead",0,203471,1628378,1630241,1642281,1630596,1642347,1629628,1627742,1630567,1630572
2026-04-18,"0042500131","CLE","TOR",4,"11:02.00",2218,545,4,0,"TOR","TOR",0,0,"S. Mamukelashvili REBOUND (Off:1 Def:3)","rebound","defensive",NA,NA,NA,NA,"1630572 Sandro Mamukelashvili",0,100,79,4,-21,"11:02.00",NA,"1627742, 1629628, 1630567, 1630572, 1642347","Brandon Ingram, RJ Barrett, Scottie Barnes, Sandro Mamukelashvili, Jamal Shead","1628378, 1630241, 1630596, 1642281, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Jaylon Tyson, Dennis Schröder",0,1642347,1629628,1627742,1630567,1630572,203471,1630241,1642281,1628378,1630596
2026-04-18,"0042500131","CLE","TOR",4,"10:57.00",2223,546,6,2,"CLE","TOR",0,1,"D. Schröder shooting personal FOUL (2 PF) (Barnes 2 FT)","foul","personal",NA,2,"TOR","1630567 Scottie Barnes","203471 Dennis Schröder",0,100,79,4,NA,"11:02.00",NA,"1627742, 1629628, 1630567, 1630572, 1642347","Brandon Ingram, RJ Barrett, Scottie Barnes, Sandro Mamukelashvili, Jamal Shead","1628378, 1630241, 1630596, 1642281, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Jaylon Tyson, Dennis Schröder",0,1642347,1629628,1627742,1630567,1630572,203471,1630241,1642281,1628378,1630596
2026-04-18,"0042500131","CLE","TOR",4,"10:57.00",2223,548,3,11,"TOR","TOR",0,0,"S. Barnes Free Throw 1 of 2 (14 PTS)","freethrow","1 of 2",NA,NA,NA,NA,"1630567 Scottie Barnes",1,100,80,4,NA,"11:02.00",NA,"1627742, 1629628, 1630567, 1630572, 1642347","Brandon Ingram, RJ Barrett, Scottie Barnes, Sandro Mamukelashvili, Jamal Shead","1628378, 1630241, 1630596, 1642281, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Jaylon Tyson, Dennis Schröder",0,1642347,1629628,1627742,1630567,1630572,203471,1630241,1642281,1628378,1630596
2026-04-18,"0042500131","CLE","TOR",4,"10:57.00",2223,549,3,12,"TOR","TOR",0,0,"S. Barnes Free Throw 2 of 2 (15 PTS)","freethrow","2 of 2",NA,NA,NA,NA,"1630567 Scottie Barnes",1,100,81,4,NA,"11:02.00",2,"1627742, 1629628, 1630567, 1630572, 1642347","Brandon Ingram, RJ Barrett, Scottie Barnes, Sandro Mamukelashvili, Jamal Shead","1628378, 1630241, 1630596, 1642281, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Jaylon Tyson, Dennis Schröder",0,1642347,1629628,1627742,1630567,1630572,203471,1630241,1642281,1628378,1630596
2026-04-18,"0042500131","CLE","TOR",4,"10:39.00",2241,550,1,6,"CLE","CLE",1,0,"D. Schröder driving Layup (2 PTS)","2pt","Layup",NA,NA,NA,NA,"203471 Dennis Schröder",2,102,81,5,19,"10:57.00",2,"1628378, 1630241, 1630596, 1642281, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Jaylon Tyson, Dennis Schröder","1627742, 1629628, 1630567, 1630572, 1642347","Brandon Ingram, RJ Barrett, Scottie Barnes, Sandro Mamukelashvili, Jamal Shead",0,203471,1628378,1630241,1642281,1630596,1642347,1629628,1627742,1630567,1630572
2026-04-18,"0042500131","CLE","TOR",4,"10:27.00",2253,551,1,1,"TOR","TOR",0,1,"J. Shead 3PT  (17 PTS) (S. Barnes 6 AST)","3pt","Jump Shot",NA,NA,NA,NA,"1642347 Jamal Shead",3,102,84,6,-21,"10:39.00",3,"1627742, 1629628, 1630567, 1630572, 1642347","Brandon Ingram, RJ Barrett, Scottie Barnes, Sandro Mamukelashvili, Jamal Shead","1628378, 1630241, 1630596, 1642281, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Jaylon Tyson, Dennis Schröder",0,1642347,1629628,1627742,1630567,1630572,203471,1630241,1642281,1628378,1630596
2026-04-18,"0042500131","CLE","TOR",4,"10:25.00",2255,555,6,16,"TOR","CLE",0,0,"S. Barnes double technical FOUL (1 Tech)","foul","technical",NA,NA,NA,NA,"1630567 Scottie Barnes",0,102,84,7,18,"10:27.00",NA,"1628378, 1630241, 1630596, 1642281, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Jaylon Tyson, Dennis Schröder","1627742, 1629628, 1630567, 1630572, 1642347","Brandon Ingram, RJ Barrett, Scottie Barnes, Sandro Mamukelashvili, Jamal Shead",0,203471,1628378,1630241,1642281,1630596,1642347,1629628,1627742,1630567,1630572
2026-04-18,"0042500131","CLE","TOR",4,"10:25.00",2255,556,6,16,"CLE","CLE",0,0,"J. Tyson double technical FOUL (1 Tech)","foul","technical",NA,NA,NA,NA,"1642281 Jaylon Tyson",0,102,84,7,NA,"10:27.00",NA,"1628378, 1630241, 1630596, 1642281, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Jaylon Tyson, Dennis Schröder","1627742, 1629628, 1630567, 1630572, 1642347","Brandon Ingram, RJ Barrett, Scottie Barnes, Sandro Mamukelashvili, Jamal Shead",0,203471,1628378,1630241,1642281,1630596,1642347,1629628,1627742,1630567,1630572
2026-04-18,"0042500131","CLE","TOR",4,"10:10.00",2270,557,6,4,"CLE","CLE",0,0,"D. Schröder offensive FOUL (3 PF)","foul","offensive",NA,NA,NA,NA,"203471 Dennis Schröder",0,102,84,7,NA,"10:27.00",NA,"1628378, 1630241, 1630596, 1642281, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Jaylon Tyson, Dennis Schröder","1627742, 1629628, 1630567, 1630572, 1642347","Brandon Ingram, RJ Barrett, Scottie Barnes, Sandro Mamukelashvili, Jamal Shead",0,203471,1628378,1630241,1642281,1630596,1642347,1629628,1627742,1630567,1630572
2026-04-18,"0042500131","CLE","TOR",4,"10:10.00",2270,559,5,37,"CLE","CLE",1,0,"D. Schröder offensive foul TURNOVER (1 TO)","turnover","offensive foul",NA,NA,NA,NA,"203471 Dennis Schröder",0,102,84,7,NA,"10:27.00",0,"1628378, 1630241, 1630596, 1642281, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Jaylon Tyson, Dennis Schröder","1627742, 1629628, 1630567, 1630572, 1642347","Brandon Ingram, RJ Barrett, Scottie Barnes, Sandro Mamukelashvili, Jamal Shead",0,203471,1628378,1630241,1642281,1630596,1642347,1629628,1627742,1630567,1630572
2026-04-18,"0042500131","CLE","TOR",4,"09:55.00",2285,560,2,101,"TOR","TOR",0,1,"MISS J. Shead 9' driving floating Shot","2pt","Jump Shot",NA,NA,NA,NA,"1642347 Jamal Shead",0,102,84,8,-18,"10:10.00",0,"1627742, 1629628, 1630567, 1630572, 1642347","Brandon Ingram, RJ Barrett, Scottie Barnes, Sandro Mamukelashvili, Jamal Shead","1628378, 1630241, 1630596, 1642281, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Jaylon Tyson, Dennis Schröder",0,1642347,1629628,1627742,1630567,1630572,203471,1630241,1642281,1628378,1630596
2026-04-18,"0042500131","CLE","TOR",4,"09:53.00",2287,561,4,0,"CLE","CLE",0,0,"D. Schröder REBOUND (Off:0 Def:1)","rebound","defensive",NA,NA,NA,NA,"203471 Dennis Schröder",0,102,84,9,18,"09:53.00",NA,"1628378, 1630241, 1630596, 1642281, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Jaylon Tyson, Dennis Schröder","1627742, 1629628, 1630567, 1630572, 1642347","Brandon Ingram, RJ Barrett, Scottie Barnes, Sandro Mamukelashvili, Jamal Shead",0,203471,1628378,1630241,1642281,1630596,1642347,1629628,1627742,1630567,1630572
2026-04-18,"0042500131","CLE","TOR",4,"09:47.00",2293,562,1,9,"CLE","CLE",1,0,"D. Mitchell driving DUNK (26 PTS) (D. Schröder 1 AST)","2pt","DUNK",NA,NA,NA,NA,"1628378 Donovan Mitchell",2,104,84,9,NA,"09:53.00",2,"1628378, 1630241, 1630596, 1642281, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Jaylon Tyson, Dennis Schröder","1627742, 1629628, 1630567, 1630572, 1642347","Brandon Ingram, RJ Barrett, Scottie Barnes, Sandro Mamukelashvili, Jamal Shead",0,203471,1628378,1630241,1642281,1630596,1642347,1629628,1627742,1630567,1630572
2026-04-18,"0042500131","CLE","TOR",4,"09:37.00",2303,564,5,1,"TOR","TOR",0,1,"R. Barrett bad pass TURNOVER (4 TO)","turnover","bad pass",NA,NA,NA,NA,"1629628 RJ Barrett",0,104,84,10,-20,"09:47.00",0,"1627742, 1629628, 1630567, 1630572, 1642347","Brandon Ingram, RJ Barrett, Scottie Barnes, Sandro Mamukelashvili, Jamal Shead","1628378, 1630241, 1630596, 1642281, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Jaylon Tyson, Dennis Schröder",0,1642347,1629628,1627742,1630567,1630572,203471,1630241,1642281,1628378,1630596
2026-04-18,"0042500131","CLE","TOR",4,"09:37.00",2303,565,95,0,"CLE","CLE",0,0,"J. Tyson STEAL (1 STL)","steal",NA,NA,NA,NA,NA,"1642281 Jaylon Tyson",0,104,84,11,20,"09:37.00",NA,"1628378, 1630241, 1630596, 1642281, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Jaylon Tyson, Dennis Schröder","1627742, 1629628, 1630567, 1630572, 1642347","Brandon Ingram, RJ Barrett, Scottie Barnes, Sandro Mamukelashvili, Jamal Shead",0,203471,1628378,1630241,1642281,1630596,1642347,1629628,1627742,1630567,1630572
2026-04-18,"0042500131","CLE","TOR",4,"09:29.00",2311,566,2,41,"CLE","CLE",0,0,"MISS D. Mitchell running Layup","2pt","Layup",NA,NA,NA,NA,"1628378 Donovan Mitchell",0,104,84,11,NA,"09:37.00",NA,"1628378, 1630241, 1630596, 1642281, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Jaylon Tyson, Dennis Schröder","1627742, 1629628, 1630567, 1630572, 1642347","Brandon Ingram, RJ Barrett, Scottie Barnes, Sandro Mamukelashvili, Jamal Shead",0,203471,1628378,1630241,1642281,1630596,1642347,1629628,1627742,1630567,1630572
2026-04-18,"0042500131","CLE","TOR",4,"09:28.00",2312,567,4,0,"CLE","CLE",0,0,"D. Mitchell REBOUND (Off:1 Def:2)","rebound","offensive",NA,NA,NA,NA,"1628378 Donovan Mitchell",0,104,84,11,NA,"09:37.00",NA,"1628378, 1630241, 1630596, 1642281, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Jaylon Tyson, Dennis Schröder","1627742, 1629628, 1630567, 1630572, 1642347","Brandon Ingram, RJ Barrett, Scottie Barnes, Sandro Mamukelashvili, Jamal Shead",0,203471,1628378,1630241,1642281,1630596,1642347,1629628,1627742,1630567,1630572
2026-04-18,"0042500131","CLE","TOR",4,"09:28.00",2312,568,1,6,"CLE","CLE",1,0,"D. Mitchell driving Layup (28 PTS)","2pt","Layup",NA,NA,NA,NA,"1628378 Donovan Mitchell",2,106,84,11,NA,"09:37.00",2,"1628378, 1630241, 1630596, 1642281, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Jaylon Tyson, Dennis Schröder","1627742, 1629628, 1630567, 1630572, 1642347","Brandon Ingram, RJ Barrett, Scottie Barnes, Sandro Mamukelashvili, Jamal Shead",0,203471,1628378,1630241,1642281,1630596,1642347,1629628,1627742,1630567,1630572
2026-04-18,"0042500131","CLE","TOR",4,"09:10.00",2330,576,2,1,"TOR","TOR",0,1,"MISS A. Lawson 3PT","3pt","Jump Shot",NA,NA,NA,NA,"1630639 A.J. Lawson",0,106,84,12,-22,"09:28.00",0,"1627742, 1630567, 1630572, 1630639, 1642266","Brandon Ingram, Scottie Barnes, Sandro Mamukelashvili, A.J. Lawson, Ja'Kobe Walter","1628378, 1630241, 1630596, 1631165, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Keon Ellis, Dennis Schröder",0,1642266,1630639,1627742,1630567,1630572,203471,1631165,1630241,1628378,1630596
2026-04-18,"0042500131","CLE","TOR",4,"09:08.00",2332,577,4,0,"CLE","CLE",0,0,"K. Ellis REBOUND (Off:0 Def:2)","rebound","defensive",NA,NA,NA,NA,"1631165 Keon Ellis",0,106,84,13,22,"09:08.00",NA,"1628378, 1630241, 1630596, 1631165, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Keon Ellis, Dennis Schröder","1627742, 1630567, 1630572, 1630639, 1642266","Brandon Ingram, Scottie Barnes, Sandro Mamukelashvili, A.J. Lawson, Ja'Kobe Walter",0,203471,1628378,1631165,1630241,1630596,1642266,1630639,1627742,1630567,1630572
2026-04-18,"0042500131","CLE","TOR",4,"08:54.00",2346,578,2,1,"CLE","CLE",1,0,"MISS D. Schröder 3PT","3pt","Jump Shot",NA,NA,NA,NA,"203471 Dennis Schröder",0,106,84,13,NA,"09:08.00",0,"1628378, 1630241, 1630596, 1631165, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Keon Ellis, Dennis Schröder","1627742, 1630567, 1630572, 1630639, 1642266","Brandon Ingram, Scottie Barnes, Sandro Mamukelashvili, A.J. Lawson, Ja'Kobe Walter",0,203471,1628378,1631165,1630241,1630596,1642266,1630639,1627742,1630567,1630572
2026-04-18,"0042500131","CLE","TOR",4,"08:48.00",2352,579,4,0,"TOR","TOR",0,0,"S. Mamukelashvili REBOUND (Off:1 Def:4)","rebound","defensive",NA,NA,NA,NA,"1630572 Sandro Mamukelashvili",0,106,84,14,-22,"08:48.00",NA,"1627742, 1630567, 1630572, 1630639, 1642266","Brandon Ingram, Scottie Barnes, Sandro Mamukelashvili, A.J. Lawson, Ja'Kobe Walter","1628378, 1630241, 1630596, 1631165, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Keon Ellis, Dennis Schröder",0,1642266,1630639,1627742,1630567,1630572,203471,1631165,1630241,1628378,1630596
2026-04-18,"0042500131","CLE","TOR",4,"08:40.00",2360,580,1,85,"TOR","TOR",0,1,"S. Barnes turnaround bank Jump Shot (17 PTS) (A. Lawson 1 AST)","2pt","Jump Shot",1,NA,NA,NA,"1630567 Scottie Barnes",2,106,86,14,NA,"08:48.00",NA,"1627742, 1630567, 1630572, 1630639, 1642266","Brandon Ingram, Scottie Barnes, Sandro Mamukelashvili, A.J. Lawson, Ja'Kobe Walter","1628378, 1630241, 1630596, 1631165, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Keon Ellis, Dennis Schröder",0,1642266,1630639,1627742,1630567,1630572,203471,1631165,1630241,1628378,1630596
2026-04-18,"0042500131","CLE","TOR",4,"08:40.00",2360,581,6,2,"CLE","TOR",0,0,"D. Schröder shooting personal FOUL (4 PF) (Barnes 1 FT)","foul","personal",1,1,"TOR","1630567 Scottie Barnes","203471 Dennis Schröder",0,106,86,14,NA,"08:48.00",NA,"1627742, 1630567, 1630572, 1630639, 1642266","Brandon Ingram, Scottie Barnes, Sandro Mamukelashvili, A.J. Lawson, Ja'Kobe Walter","1628378, 1630241, 1630596, 1631165, 203471","Donovan Mitchell, Sam Merrill, Evan Mobley, Keon Ellis, Dennis Schröder",0,1642266,1630639,1627742,1630567,1630572,203471,1631165,1630241,1628378,1630596
2026-04-18,"0042500131","CLE","TOR",4,"08:40.00",2360,585,3,10,"TOR","TOR",0,0,"S. Barnes Free Throw 1 of 1 (18 PTS)","freethrow","1 of 1",1,NA,NA,NA,"1630567 Scottie Barnes",1,106,87,14,NA,"08:48.00",3,"1627742, 1630567, 1630572, 1630639, 1642266","Brandon Ingram, Scottie Barnes, Sandro Mamukelashvili, A.J. Lawson, Ja'Kobe Walter","1628378, 1630596, 1631165, 201935, 203471","Donovan Mitchell, Evan Mobley, Keon Ellis, James Harden, Dennis Schröder",0,1642266,1630639,1627742,1630567,1630572,203471,1631165,1628378,201935,1630596
2026-04-18,"0042500131","CLE","TOR",4,"08:25.00",2375,587,1,101,"CLE","CLE",1,0,"D. Mitchell 8' driving floating Jump Shot (30 PTS) (J. Harden 8 AST)","2pt","Jump Shot",NA,NA,NA,NA,"1628378 Donovan Mitchell",2,108,87,15,19,"08:40.00",2,"1628378, 1630596, 1631165, 201935, 203471","Donovan Mitchell, Evan Mobley, Keon Ellis, James Harden, Dennis Schröder","1627742, 1630567, 1630572, 1630639, 1642266","Brandon Ingram, Scottie Barnes, Sandro Mamukelashvili, A.J. Lawson, Ja'Kobe Walter",0,203471,201935,1628378,1631165,1630596,1642266,1630639,1627742,1630567,1630572
2026-04-18,"0042500131","CLE","TOR",4,"08:15.00",2385,589,1,1,"TOR","TOR",0,1,"J. Walter 24' 3PT  (5 PTS) (A. Lawson 2 AST)","3pt","Jump Shot",NA,NA,NA,NA,"1642266 Ja'Kobe Walter",3,108,90,16,-21,"08:25.00",3,"1627742, 1630567, 1630572, 1630639, 1642266","Brandon Ingram, Scottie Barnes, Sandro Mamukelashvili, A.J. Lawson, Ja'Kobe Walter","1628378, 1630596, 1631165, 201935, 203471","Donovan Mitchell, Evan Mobley, Keon Ellis, James Harden, Dennis Schröder",0,1642266,1630639,1627742,1630567,1630572,203471,1631165,1628378,201935,1630596
2026-04-18,"0042500131","CLE","TOR",4,"08:01.00",2399,591,2,101,"CLE","CLE",1,0,"MISS D. Mitchell driving floating Shot - blocked","2pt","Jump Shot",NA,NA,NA,NA,"1628378 Donovan Mitchell",0,108,90,17,18,"08:15.00",0,"1628378, 1630596, 1631165, 201935, 203471","Donovan Mitchell, Evan Mobley, Keon Ellis, James Harden, Dennis Schröder","1627742, 1630567, 1630572, 1630639, 1642266","Brandon Ingram, Scottie Barnes, Sandro Mamukelashvili, A.J. Lawson, Ja'Kobe Walter",0,203471,201935,1628378,1631165,1630596,1642266,1630639,1627742,1630567,1630572
2026-04-18,"0042500131","CLE","TOR",4,"08:01.00",2399,592,92,0,"TOR","TOR",0,0,"B. Ingram BLOCK (1 BLK)","block",NA,NA,NA,NA,NA,"1627742 Brandon Ingram",0,108,90,18,-18,"08:15.00",NA,"1627742, 1630567, 1630572, 1630639, 1642266","Brandon Ingram, Scottie Barnes, Sandro Mamukelashvili, A.J. Lawson, Ja'Kobe Walter","1628378, 1630596, 1631165, 201935, 203471","Donovan Mitchell, Evan Mobley, Keon Ellis, James Harden, Dennis Schröder",0,1642266,1630639,1627742,1630567,1630572,203471,1631165,1628378,201935,1630596
2026-04-18,"0042500131","CLE","TOR",4,"08:01.00",2399,593,4,0,"TOR","TOR",0,0,"TEAM defensive REBOUND","rebound","defensive",NA,NA,NA,NA,NA,0,108,90,18,NA,"08:01.00",NA,"1627742, 1630567, 1630572, 1630639, 1642266","Brandon Ingram, Scottie Barnes, Sandro Mamukelashvili, A.J. Lawson, Ja'Kobe Walter","1628378, 1630596, 1631165, 201935, 203471","Donovan Mitchell, Evan Mobley, Keon Ellis, James Harden, Dennis Schröder",0,1642266,1630639,1627742,1630567,1630572,203471,1631165,1628378,201935,1630596
2026-04-18,"0042500131","CLE","TOR",4,"07:57.00",2403,596,10,0,"TOR","TOR",0,0,"Jump Ball B. Ingram vs. D. Mitchell: Tip to S. Barnes","jumpball","recovered",NA,NA,NA,NA,"1630567 Scottie Barnes",0,108,90,18,NA,"08:01.00",NA,"1627742, 1630567, 1630572, 1630639, 1642266","Brandon Ingram, Scottie Barnes, Sandro Mamukelashvili, A.J. Lawson, Ja'Kobe Walter","1628378, 1628386, 1631165, 201935, 203471","Donovan Mitchell, Jarrett Allen, Keon Ellis, James Harden, Dennis Schröder",0,1642266,1630639,1627742,1630567,1630572,203471,1631165,1628378,201935,1628386
2026-04-18,"0042500131","CLE","TOR",4,"07:52.00",2408,601,6,2,"CLE","TOR",0,1,"J. Allen shooting personal FOUL (3 PF) (Barnes 2 FT)","foul","personal",NA,2,"TOR","1630567 Scottie Barnes","1628386 Jarrett Allen",0,108,90,18,NA,"08:01.00",NA,"1627742, 1630567, 1630572, 1630639, 1642266","Brandon Ingram, Scottie Barnes, Sandro Mamukelashvili, A.J. Lawson, Ja'Kobe Walter","1628378, 1628386, 1631165, 201935, 203471","Donovan Mitchell, Jarrett Allen, Keon Ellis, James Harden, Dennis Schröder",0,1642266,1630639,1627742,1630567,1630572,203471,1631165,1628378,201935,1628386
2026-04-18,"0042500131","CLE","TOR",4,"07:52.00",2408,603,3,11,"TOR","TOR",0,0,"MISS S. Barnes Free Throw 1 of 2","freethrow","1 of 2",NA,NA,NA,NA,"1630567 Scottie Barnes",0,108,90,18,NA,"08:01.00",NA,"1627742, 1630567, 1630572, 1630639, 1642266","Brandon Ingram, Scottie Barnes, Sandro Mamukelashvili, A.J. Lawson, Ja'Kobe Walter","1628378, 1628386, 1631165, 201935, 203471","Donovan Mitchell, Jarrett Allen, Keon Ellis, James Harden, Dennis Schröder",0,1642266,1630639,1627742,1630567,1630572,203471,1631165,1628378,201935,1628386
2026-04-18,"0042500131","CLE","TOR",4,"07:52.00",2408,604,4,1,"TOR","TOR",0,0,"TEAM offensive REBOUND","rebound","offensive",NA,NA,NA,NA,NA,0,108,90,18,NA,"08:01.00",NA,"1627742, 1630567, 1630572, 1630639, 1642266","Brandon Ingram, Scottie Barnes, Sandro Mamukelashvili, A.J. Lawson, Ja'Kobe Walter","1628378, 1628386, 1631165, 201935, 203471","Donovan Mitchell, Jarrett Allen, Keon Ellis, James Harden, Dennis Schröder",0,1642266,1630639,1627742,1630567,1630572,203471,1631165,1628378,201935,1628386
2026-04-18,"0042500131","CLE","TOR",4,"07:52.00",2408,607,3,12,"TOR","TOR",0,0,"S. Barnes Free Throw 2 of 2 (19 PTS)","freethrow","2 of 2",NA,NA,NA,NA,"1630567 Scottie Barnes",1,108,91,18,NA,"08:01.00",1,"1627742, 1630567, 1630572, 1630639, 1642266","Brandon Ingram, Scottie Barnes, Sandro Mamukelashvili, A.J. Lawson, Ja'Kobe Walter","1628386, 1629731, 1631165, 201935, 203471","Jarrett Allen, Dean Wade, Keon Ellis, James Harden, Dennis Schröder",0,1642266,1630639,1627742,1630567,1630572,203471,1631165,201935,1629731,1628386
2026-04-18,"0042500131","CLE","TOR",4,"07:38.00",2422,608,1,1,"CLE","CLE",1,0,"D. Wade 3PT  (5 PTS) (D. Schröder 2 AST)","3pt","Jump Shot",NA,NA,NA,NA,"1629731 Dean Wade",3,111,91,19,17,"07:52.00",3,"1628386, 1629731, 1631165, 201935, 203471","Jarrett Allen, Dean Wade, Keon Ellis, James Harden, Dennis Schröder","1627742, 1630567, 1630572, 1630639, 1642266","Brandon Ingram, Scottie Barnes, Sandro Mamukelashvili, A.J. Lawson, Ja'Kobe Walter",0,203471,201935,1631165,1629731,1628386,1642266,1630639,1627742,1630567,1630572
2026-04-18,"0042500131","CLE","TOR",4,"07:19.00",2441,610,6,1,"CLE","TOR",0,0,"K. Ellis personal FOUL (1 PF)","foul","personal",NA,NA,NA,NA,"1631165 Keon Ellis",0,111,91,20,-20,"07:38.00",NA,"1627742, 1630567, 1630572, 1630639, 1642266","Brandon Ingram, Scottie Barnes, Sandro Mamukelashvili, A.J. Lawson, Ja'Kobe Walter","1628386, 1629731, 1631165, 201935, 203471","Jarrett Allen, Dean Wade, Keon Ellis, James Harden, Dennis Schröder",0,1642266,1630639,1627742,1630567,1630572,203471,1631165,201935,1629731,1628386
2026-04-18,"0042500131","CLE","TOR",4,"07:11.00",2449,612,1,9,"TOR","TOR",0,1,"S. Barnes driving DUNK (21 PTS)","2pt","DUNK",NA,NA,NA,NA,"1630567 Scottie Barnes",2,111,93,20,NA,"07:38.00",2,"1627742, 1630567, 1630572, 1630639, 1642266","Brandon Ingram, Scottie Barnes, Sandro Mamukelashvili, A.J. Lawson, Ja'Kobe Walter","1628386, 1629731, 1631165, 201935, 203471","Jarrett Allen, Dean Wade, Keon Ellis, James Harden, Dennis Schröder",0,1642266,1630639,1627742,1630567,1630572,203471,1631165,201935,1629731,1628386
2026-04-18,"0042500131","CLE","TOR",4,"06:44.00",2476,613,1,101,"CLE","CLE",1,0,"J. Harden 8' driving floating Jump Shot (20 PTS)","2pt","Jump Shot",NA,NA,NA,NA,"201935 James Harden",2,113,93,21,18,"07:11.00",2,"1628386, 1629731, 1631165, 201935, 203471","Jarrett Allen, Dean Wade, Keon Ellis, James Harden, Dennis Schröder","1627742, 1630567, 1630572, 1630639, 1642266","Brandon Ingram, Scottie Barnes, Sandro Mamukelashvili, A.J. Lawson, Ja'Kobe Walter",0,203471,201935,1631165,1629731,1628386,1642266,1630639,1627742,1630567,1630572
